ticker,detection_date,run_id,hypothesis,bucket,realistic_r,favorable_r,exit_reason,open_at_horizon,entry_bar_ambiguous,entry_bar_weak_close
SYRE,2026-07-14,131,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
WERN,2026-07-14,131,Broad-watch baseline,watch,0.3323,0.3323,breakeven_stop,False,True,True
BRKR,2026-07-15,132,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CXW,2026-07-15,132,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FLYW,2026-07-15,132,Broad-watch baseline,watch,-1.3474,-1.0000,initial_stop,False,True,True
FTRE,2026-07-15,132,Near-A+ defensible: extension test,watch,0.4433,0.4433,breakeven_stop,False,True,False
IMVT,2026-07-15,132,Broad-watch baseline,watch,-1.0069,-1.0000,initial_stop,False,True,True
RELY,2026-07-15,132,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
SVIX,2026-07-15,132,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
WERN,2026-07-15,132,Broad-watch baseline,watch,0.3323,0.3323,breakeven_stop,False,True,True
BRKR,2026-07-16,133,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CXW,2026-07-16,133,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FTRE,2026-07-16,133,Broad-watch baseline,watch,0.4433,0.4433,breakeven_stop,False,True,False
IMVT,2026-07-16,133,Broad-watch baseline,watch,-1.0069,-1.0000,initial_stop,False,True,True
PBI,2026-07-16,133,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
RELY,2026-07-16,133,Broad-watch baseline,watch,-1.4333,-1.0000,initial_stop,False,True,False
RXO,2026-07-16,133,Broad-watch baseline,watch,-0.6019,-0.2704,initial_stop,False,True,True
WERN,2026-07-16,133,Broad-watch baseline,watch,0.9624,0.9624,breakeven_stop,False,True,False
ACRS,2026-07-17,134,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
BRKR,2026-07-17,134,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CXW,2026-07-17,134,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DK,2026-07-17,134,Broad-watch baseline,watch,1.1104,1.1104,breakeven_stop,False,True,False
FTRE,2026-07-17,134,Broad-watch baseline,watch,0.4433,0.4433,breakeven_stop,False,True,False
IMVT,2026-07-17,134,Broad-watch baseline,watch,-1.0069,-1.0000,initial_stop,False,True,True
PBF,2026-07-17,134,Broad-watch baseline,watch,1.4936,1.4936,breakeven_stop,False,True,False
RSI,2026-07-17,134,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
WTTR,2026-07-17,134,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
BRKR,2026-07-20,135,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CXW,2026-07-20,135,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FTRE,2026-07-20,135,A+ baseline,aplus,0.4433,0.4433,breakeven_stop,False,True,False
IMVT,2026-07-20,135,Broad-watch baseline,watch,-1.0069,-1.0000,initial_stop,False,True,True
PBF,2026-07-20,135,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
PBI,2026-07-20,135,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
RSI,2026-07-20,135,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
RXO,2026-07-20,135,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMRX,2026-07-21,136,Broad-watch baseline,watch,-1.0882,0.0000,breakeven_stop,False,True,False
CXW,2026-07-21,136,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FTRE,2026-07-21,136,Broad-watch baseline,watch,0.4433,0.4433,breakeven_stop,False,True,False
LQDA,2026-07-21,136,Broad-watch baseline,watch,0.1409,0.1409,breakeven_stop,False,True,False
PBI,2026-07-21,136,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
RXO,2026-07-21,136,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
SNDR,2026-07-21,136,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FTRE,2026-07-22,137,Broad-watch baseline,watch,0.4433,0.4433,breakeven_stop,False,True,False
PBI,2026-07-22,137,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VSXY,2026-07-22,137,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMRX,2026-07-23,138,Broad-watch baseline,watch,-1.0882,0.0000,breakeven_stop,False,True,False
DOC,2026-07-23,138,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
FTRE,2026-07-23,138,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
LQDA,2026-07-23,138,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ORKA,2026-07-23,138,Broad-watch baseline,watch,-0.1549,-0.1549,horizon_mtm,True,True,False
PBI,2026-07-23,138,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VSXY,2026-07-23,138,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DOC,2026-07-24,139,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
FTRE,2026-07-24,139,Broad-watch baseline,watch,-1.8082,-1.0000,initial_stop,False,True,False
ORKA,2026-07-24,139,Broad-watch baseline,watch,-0.1549,-0.1549,horizon_mtm,True,True,False
PBF,2026-07-24,139,Broad-watch baseline,watch,1.0115,1.0115,horizon_mtm,True,True,False
VSXY,2026-07-24,139,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
BRKR,2026-07-27,140,Broad-watch baseline,watch,-0.2471,-0.2471,horizon_mtm,True,True,True
DOC,2026-07-27,140,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
MUFG,2026-07-27,140,Broad-watch baseline,watch,-2.8206,-1.0000,initial_stop,False,True,False
ORKA,2026-07-27,140,Broad-watch baseline,watch,-0.1549,-0.1549,horizon_mtm,True,True,False
PBF,2026-07-27,140,Broad-watch baseline,watch,1.0115,1.0115,horizon_mtm,True,True,False
RLJ,2026-07-27,140,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VSXY,2026-07-27,140,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMRX,2026-07-28,141,Broad-watch baseline,watch,-1.0882,0.0000,breakeven_stop,False,True,False
BRKR,2026-07-28,141,Broad-watch baseline,watch,-0.2471,-0.2471,horizon_mtm,True,True,True
CUZ,2026-07-28,141,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DOC,2026-07-28,141,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
FTRE,2026-07-28,141,Broad-watch baseline,watch,-1.8082,-1.0000,initial_stop,False,True,False
ORKA,2026-07-28,141,Broad-watch baseline,watch,-0.1549,-0.1549,horizon_mtm,True,True,False
PBF,2026-07-28,141,Broad-watch baseline,watch,1.0115,1.0115,horizon_mtm,True,True,False
PK,2026-07-28,141,Broad-watch baseline,watch,-0.3233,-0.3233,horizon_mtm,True,True,True
VSXY,2026-07-28,141,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FTRE,2026-07-29,142,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ORKA,2026-07-29,142,Broad-watch baseline,watch,-0.1549,-0.1549,horizon_mtm,True,True,False
PBF,2026-07-29,142,Broad-watch baseline,watch,1.0115,1.0115,horizon_mtm,True,True,False
PK,2026-07-29,142,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
VSXY,2026-07-29,142,Broad-watch baseline,watch,-0.4211,-0.4211,horizon_mtm,True,True,True
ADPT,2026-07-30,143,Broad-watch baseline,watch,-0.5346,-0.5346,horizon_mtm,True,True,False
BRKR,2026-07-30,143,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
VSXY,2026-07-30,143,Broad-watch baseline,watch,-1.1406,-1.0000,initial_stop,False,True,True
